Id;Response_Market_Index;PROD_Formula;PER_sex;PER_Sex_Second_Driver;VEH_Actual_Value;CLA_HISTORY;CLA_HISTORY_1Y;CLA_HISTORY_3Y;CLA_BM_TPL_DECLARED;BEH_Mileage;PER_KIDS_ON_BOARD_ID;VEH_Number_of_doors;VEH_Top_Speed;BEH_Number_Year_Insured;VEH_TransmissionId;PER_Age_Main_Driver;PER_License_Age_Main_Driver;PER_License_Age_Second_Driver;PER_Matrimonial_Status;VEH_Age;VEH_Injection_Mode;VEH_fuel_type;BEH_vehicule_usage;VEH_Drive_type;VEH_Body;VEH_Segment;PER_Parking_Type;CLA_BM;VEH_engine_HP;VEH_pw_proportion;VEH_High_Risk_Vehicle;PER_previous_insurer;PER_Is_second_driver;PER_Age_oldest_child;PER_Second_Driver_Age;PER_Insured_Before;VEH_Weight;GEO_Lat;GEO_Long
1663542;369.34;FULL;1;2;37130;1;1;1;1;14;1;5;220;10;8;39;22;1;2;5;380001;1;1;50001;10;30005;3;10;160;81;2;5;2;3;35;2;1471;-1.57417637490742;-0.114446590227566
1663553;571;FULL;1;0;5500;1;1;1;1;14;1;5;177;10;7;41;24;-1;2;13;389999;2;1;50001;9;30005;3;10;90;47;2;27;1;12;-1;2;1420;0.809123625092582;0.685553409772435
1663554;571;BASIC;1;0;5500;1;1;1;1;14;1;5;177;10;7;41;24;-1;2;13;389999;2;1;50001;9;30005;3;10;90;47;2;27;1;12;-1;2;1420;0.809123625092582;0.685553409772435
1663555;568;BASIC;1;0;5300;1;1;1;7;13;3;4;186;1;7;33;15;-1;1;15;389999;2;1;59999;1;30006;2;1;100;45;2;29;1;-99;-1;2;1670;0.892423625092583;1.36885340977243
1663556;287.58;BASIC;2;0;5600;1;1;1;1;12;1;5;170;10;7;40;22;-1;2;15;389999;1;1;50001;10;30003;2;10;82;56;2;27;1;16;-1;1;1085;-1.70757637490742;0.218853409772436
1663557;279;FULL;1;0;5200;1;1;1;1;12;3;3;157;10;7;42;14;-1;2;13;389999;1;1;50001;10;30002;2;10;60;42;1;15;1;-99;-1;2;1063;0.342423625092586;2.23555340977244
1663558;539;BASIC;1;0;5300;1;1;1;7;13;3;4;186;1;7;33;15;-1;1;15;389999;2;1;59999;1;30006;2;1;100;45;2;29;1;-99;-1;2;1670;0.892423625092583;1.36885340977243
1663559;568;BASIC;2;0;4300;1;1;1;7;12;2;5;193;2;7;28;8;-1;1;17;389999;2;1;50001;10;30003;1;2;110;64;2;27;1;-99;-1;2;1270;0.509123625092585;1.98555340977244
1663583;279;FULL;1;0;5200;1;1;1;1;12;3;3;157;10;7;42;14;-1;2;13;389999;1;1;50001;10;30002;2;10;60;42;1;15;1;-99;-1;2;1063;0.342423625092586;2.23555340977244
1663627;571;FULL;1;0;5500;1;1;1;1;14;1;5;177;10;7;41;24;-1;2;13;389999;2;1;50001;9;30005;3;10;90;47;2;27;1;12;-1;2;1420;0.809123625092582;0.685553409772435
1663629;259;BASIC;2;0;5600;1;1;1;1;12;1;5;170;10;7;40;22;-1;2;15;389999;1;1;50001;10;30003;2;10;82;56;2;27;1;16;-1;1;1085;-1.70757637490742;0.218853409772436
1663869;303;BASIC;1;2;2500;1;1;1;1;13;1;?;170;10;7;58;11;13;2;19;389999;1;1;50001;10;30003;3;10;75;55;2;12;2;-99;32;1;1000;0.509123625092585;1.98555340977244
1663873;303;BASIC;1;2;2500;1;1;1;1;13;1;?;170;10;7;58;11;13;2;19;389999;1;1;50001;10;30003;3;10;75;55;2;12;2;-99;32;1;1000;0.509123625092585;1.98555340977244
1663874;388;BASIC;1;0;23912;1;1;1;1;15;2;5;224;10;7;32;14;-1;2;8;380009;2;1;50001;9;30005;2;10;180;83;2;2;1;1;-1;1;1600;0.659123625092583;3.23555340977244
1663875;388;FULL;1;0;23912;1;1;1;1;15;2;5;224;10;7;32;14;-1;2;8;380009;2;1;50001;9;30005;2;10;180;83;2;2;1;1;-1;1;1600;0.659123625092583;3.23555340977244
1663876;399;FULL;2;0;22294;2;1;1;4;13;3;5;195;7;7;28;7;?;?;6;380002;1;1;50001;10;30003;4;7;110;67;2;27;1;-99;-1;2;1215;-0.957576374907418;-1.94774659022756
1663878;1895;FULL;1;0;9500;1;1;1;-1;12;3;5;216;-1;7;18;0;-1;1;13;389999;1;1;50001;10;30003;3;0;150;82;2;-99;1;-99;-1;4;1345;1.29242362509258;-0.414446590227563
1663880;388;FULL;1;0;23912;1;1;1;1;15;2;5;224;10;7;32;14;-1;2;8;380009;2;1;50001;9;30005;2;10;180;83;2;2;1;1;-1;1;1600;0.659123625092583;3.23555340977244
1663881;1895;BASIC;1;0;9500;1;1;1;-1;12;3;5;216;-1;7;18;0;-1;1;13;389999;1;1;50001;10;30003;3;0;150;82;2;-99;1;-99;-1;4;1345;1.29242362509258;-0.414446590227563
1663893;381.34;BASIC;1;0;6600;1;1;1;1;14;2;5;160;10;7;51;23;-1;2;12;389999;2;1;50001;9;30003;2;10;80;53;2;5;1;22;-1;1;1120;-1.65757637490741;0.902253409772435
1663931;1895;FULL;1;0;9500;1;1;1;-1;12;3;5;216;-1;7;18;0;-1;1;13;389999;1;1;50001;10;30003;3;0;150;82;2;-99;1;-99;-1;4;1345;1.29242362509258;-0.414446590227563
1663932;589;FULL;2;1;17100;2;2;2;2;14;2;5;199;10;7;67;44;7;2;7;380002;1;1;50001;9;30003;2;10;135;75;2;21;2;-99;26;1;1335;-1.39087637490741;-0.0477465902275647
1663933;589;FULL;2;1;17100;2;2;2;2;14;2;5;199;10;7;67;44;7;2;7;380002;1;1;50001;9;30003;2;10;135;75;2;21;2;-99;26;1;1335;-1.39087637490741;-0.0477465902275647
1663935;399;FULL;2;0;22294;2;1;1;4;13;3;5;195;7;7;28;7;?;?;6;380002;1;1;50001;10;30003;4;7;110;67;2;27;1;-99;-1;2;1215;-0.957576374907418;-1.94774659022756
1663975;397;BASIC;1;0;6700;1;1;1;4;13;2;3;188;5;7;30;7;-1;2;15;389999;1;1;50001;10;30003;2;5;101;68;2;7;1;7;-1;2;1090;2.04242362509258;1.46885340977244
1663976;349;FULL;1;0;6600;1;1;1;1;14;2;5;160;10;7;51;23;-1;2;12;389999;2;1;50001;9;30003;2;10;80;53;2;5;1;22;-1;1;1120;-1.65757637490741;0.902253409772435
1663977;407;BASIC;1;0;6100;1;1;1;1;13;2;4;215;7;7;25;7;?;?;15;389999;1;1;50001;1;30005;3;7;136;78;2;27;1;1;-1;1;1285;-0.990876374907415;1.61885340977243
1663980;550;BASIC;2;1;10627;2;2;2;1;14;2;3;158;6;7;46;11;6;2;8;389999;1;1;50001;10;30001;2;6;60;43;1;27;2;24;24;1;1031;0.675823625092583;-2.04774659022756
1663981;529;FULL;2;1;10627;2;2;2;1;14;2;3;158;6;7;46;11;6;2;8;389999;1;1;50001;10;30001;2;6;60;43;1;27;2;24;24;1;1031;0.675823625092583;-2.04774659022756
1663985;421.31;FULL;2;1;7128;2;1;2;1;12;1;5;179;10;7;43;12;19;2;12;389999;2;1;50001;10;30003;2;10;90;50;2;10;2;18;43;1;1335;1.40912362509258;-1.01444659022756
1663994;293;BASIC;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.542423625092582;-2.31444659022756
1664000;293;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.542423625092582;-2.31444659022756
1664016;479;FULL;1;0;3400;1;1;1;1;14;2;?;180;10;7;53;31;-1;2;12;389999;1;1;50001;10;30002;2;10;106;70;2;17;1;23;-1;2;1116;0.528523625092582;-3.55614659022756
1664017;479;FULL;1;0;3400;1;1;1;1;14;2;?;180;10;7;53;31;-1;2;12;389999;1;1;50001;10;30002;2;10;106;70;2;17;1;23;-1;2;1116;0.528523625092582;-3.55614659022756
1664028;589;FULL;2;1;17100;2;2;2;2;14;2;5;199;10;7;67;44;7;2;7;380002;1;1;50001;9;30003;2;10;135;75;2;21;2;-99;26;1;1335;-1.39087637490741;-0.0477465902275647
1664076;349;FULL;1;0;6600;1;1;1;1;14;2;5;160;10;7;51;23;-1;2;12;389999;2;1;50001;9;30003;2;10;80;53;2;5;1;22;-1;1;1120;-1.65757637490741;0.902253409772435
1664081;397;BASIC;1;0;6700;1;1;1;4;13;2;3;188;5;7;30;7;-1;2;15;389999;1;1;50001;10;30003;2;5;101;68;2;7;1;7;-1;2;1090;2.04242362509258;1.46885340977244
1664082;421.31;FULL;2;1;7128;2;1;2;1;12;1;5;179;10;7;43;12;19;2;12;389999;2;1;50001;10;30003;2;10;90;50;2;10;2;18;43;1;1335;1.40912362509258;-1.01444659022756
1664090;393.19;BASIC;1;0;10200;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;13;389999;2;1;50001;9;30003;3;10;90;52;2;27;1;12;-1;2;1285;2.60912362509259;-0.347746590227565
1664094;429;BASIC;2;0;5400;1;1;1;2;13;3;5;155;5;7;50;24;-1;2;15;389999;1;1;50001;9;30002;2;5;60;43;1;15;1;-99;-1;2;1030;0.609123625092586;-4.43114659022756
1664096;460;BASIC;1;0;6800;2;1;1;1;13;2;5;195;10;7;36;8;?;?;14;389999;2;1;50002;9;30006;4;8;120;51;2;16;1;16;-1;1;1750;-0.790876374907413;3.38555340977243
1664097;679;BASIC;2;0;4200;1;1;1;7;12;2;3;155;2;7;22;2;-1;1;14;389999;1;1;50001;10;30002;1;2;58;44;1;27;1;-99;-1;2;980;0.509123625092585;1.98555340977244
1664098;869.3;BASIC;1;0;11787;2;2;2;7;13;3;5;192;1;7;33;10;-1;1;11;389999;1;1;50001;10;30003;3;1;105;66;2;27;1;-99;-1;1;1175;1.39242362509258;-4.13114659022756
1664099;295.02;BASIC;1;2;6775;1;1;1;1;13;2;5;180;10;7;38;21;13;2;17;389999;2;1;50001;9;30005;2;10;90;52;2;15;2;15;35;1;1280;1.94242362509259;-2.08114659022756
1664100;293;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.542423625092582;-2.31444659022756
1664103;293;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.542423625092582;-2.31444659022756
1664120;300;BASIC;2;0;6600;1;1;1;2;12;2;3;171;5;7;49;18;-1;2;14;389999;1;1;50001;10;30003;2;5;75;46;2;18;1;25;-1;1;1213;1.52582362509258;-1.74774659022756
1664144;303;BASIC;2;0;8970;1;1;1;1;12;1;4;177;6;7;32;14;-1;2;8;380002;1;1;50001;1;30002;2;6;97;68;2;27;1;5;-1;1;1058;0.359123625092586;-2.38114659022757
1664158;415.69;BASIC;1;0;27593;1;1;1;1;14;2;5;204;10;7;34;16;-1;2;8;380002;1;1;50007;9;30005;2;10;165;87;2;2;1;-99;-1;2;1400;-1.32417637490742;-0.0977465902275654
1664189;580;BASIC;1;0;163170;1;1;1;-1;14;1;4;250;-1;8;31;5;-1;1;0;380002;1;1;50004;1;30005;3;0;300;130;2;-99;1;-99;-1;4;1704;0.509123625092585;1.98555340977244
1664190;580;FULL;1;0;163170;1;1;1;-1;14;1;4;250;-1;8;31;5;-1;1;0;380002;1;1;50004;1;30005;3;0;300;130;2;-99;1;-99;-1;4;1704;0.509123625092585;1.98555340977244
1664191;379;BASIC;2;0;2700;1;1;1;7;12;1;?;175;1;7;33;10;-1;2;19;389999;1;1;50001;1;30003;2;1;88;67;2;18;1;12;-1;2;980;2.87582362509259;-0.664446590227563
1664193;299;BASIC;1;0;1300;1;1;1;1;13;2;3;150;10;7;30;12;-1;2;17;389999;1;1;50001;10;30002;2;10;54;48;1;16;1;5;-1;1;840;0.675823625092583;-2.04774659022756
1664196;529;FULL;1;0;14010;1;1;1;7;13;2;5;195;0;8;28;9;-1;2;11;389999;2;1;50007;9;30005;2;0;163;67;2;18;1;1;-1;1;1814;-1.49857637490742;0.124753409772435
1664197;280.05;FULL;2;0;31443;1;1;1;1;13;2;5;172;10;7;56;28;?;?;2;380002;1;1;50001;9;30003;2;10;80;46;2;18;1;-99;-1;2;1285;-0.940876374907418;4.03555340977244
1664212;280.05;FULL;2;0;31443;1;1;1;1;13;2;5;172;10;7;56;28;?;?;2;380002;1;1;50001;9;30003;2;10;80;46;2;18;1;-99;-1;2;1285;-0.940876374907418;4.03555340977244
1664278;392.65;FULL;1;0;6742;1;1;1;1;13;2;5;193;10;7;43;19;-1;2;11;389999;1;1;50001;10;30005;3;10;110;62;2;15;1;22;-1;1;1319;0.242423625092584;0.902253409772435
1664280;916;BASIC;1;2;41277;1;1;1;-1;12;3;5;200;-1;7;28;6;7;2;4;380008;2;1;50001;10;30005;3;0;125;60;2;-99;2;-99;27;4;1546;-1.60757637490742;-0.0311465902275643
1664292;415.69;FULL;1;0;27593;1;1;1;1;14;2;5;204;10;7;34;16;-1;2;8;380002;1;1;50007;9;30005;2;10;165;87;2;2;1;-99;-1;2;1400;-1.32417637490742;-0.0977465902275654
1664294;415.69;FULL;1;0;27593;1;1;1;1;14;2;5;204;10;7;34;16;-1;2;8;380002;1;1;50007;9;30005;2;10;165;87;2;2;1;-99;-1;2;1400;-1.32417637490742;-0.0977465902275654
1664297;345.73;BASIC;1;0;88560;1;1;1;1;17;2;5;207;10;8;42;23;-1;2;0;380008;2;1;50001;9;30003;2;10;150;75;2;18;1;16;-1;2;1480;2.60912362509259;-0.347746590227565
1664298;699;FULL;1;2;41277;1;1;1;-1;12;3;5;200;-1;7;28;6;7;2;4;380008;2;1;50001;10;30005;3;0;125;60;2;-99;2;-99;27;4;1546;-1.60757637490742;-0.0311465902275643
1664299;392.65;FULL;1;0;6742;1;1;1;1;13;2;5;193;10;7;43;19;-1;2;11;389999;1;1;50001;10;30005;3;10;110;62;2;15;1;22;-1;1;1319;0.242423625092584;0.902253409772435
1664300;285;BASIC;1;0;5800;1;1;1;1;12;2;3;157;5;7;29;10;-1;2;12;389999;1;1;50001;10;30002;2;5;60;42;1;29;1;8;-1;1;1063;-0.490876374907415;3.55225340977244
1664314;580;FULL;1;0;163170;1;1;1;-1;14;1;4;250;-1;8;31;5;-1;1;0;380002;1;1;50004;1;30005;3;0;300;130;2;-99;1;-99;-1;4;1704;0.509123625092585;1.98555340977244
1664316;580;FULL;1;0;163170;1;1;1;-1;14;1;4;250;-1;8;31;5;-1;1;0;380002;1;1;50004;1;30005;3;0;300;130;2;-99;1;-99;-1;4;1704;0.509123625092585;1.98555340977244
1664340;345.73;FULL;1;0;88560;1;1;1;1;17;2;5;207;10;8;42;23;-1;2;0;380008;2;1;50001;9;30003;2;10;150;75;2;18;1;16;-1;2;1480;2.60912362509259;-0.347746590227565
1664341;345.73;FULL;1;0;88560;1;1;1;1;17;2;5;207;10;8;42;23;-1;2;0;380008;2;1;50001;9;30003;2;10;150;75;2;18;1;16;-1;2;1480;2.60912362509259;-0.347746590227565
1664342;345.73;FULL;1;0;88560;1;1;1;1;17;2;5;207;10;8;42;23;-1;2;0;380008;2;1;50001;9;30003;2;10;150;75;2;18;1;16;-1;2;1480;2.60912362509259;-0.347746590227565
1664365;329;FULL;1;0;11933;1;1;1;2;14;2;5;181;3;7;29;10;?;?;10;389999;2;1;50001;10;30003;2;3;100;56;2;16;1;-99;-1;2;1335;-0.807576374907413;-1.71444659022756
1664366;738;BASIC;2;0;10000;1;1;1;7;12;2;4;207;2;7;26;6;-1;1;13;389999;2;1;50002;1;30005;1;2;136;69;2;27;1;-99;-1;2;1450;-0.290876374907413;1.46885340977244
1664367;386.02;BASIC;1;0;2900;1;1;1;1;13;3;?;170;6;7;26;7;-1;2;18;389999;1;1;50001;10;30002;2;6;75;68;2;32;1;-99;-1;1;810;0.109123625092586;-2.43114659022756
1664369;329;FULL;1;0;11933;1;1;1;2;14;2;5;181;3;7;29;10;?;?;10;389999;2;1;50001;10;30003;2;3;100;56;2;16;1;-99;-1;2;1335;-0.807576374907413;-1.71444659022756
1664403;345.73;FULL;1;0;88560;1;1;1;1;17;2;5;207;10;8;42;23;-1;2;0;380008;2;1;50001;9;30003;2;10;150;75;2;18;1;16;-1;2;1480;2.60912362509259;-0.347746590227565
1664427;285;FULL;1;0;5800;1;1;1;1;12;2;3;157;5;7;29;10;-1;2;12;389999;1;1;50001;10;30002;2;5;60;42;1;29;1;8;-1;1;1063;-0.490876374907415;3.55225340977244
1664474;386.02;BASIC;1;0;2900;1;1;1;1;13;3;?;170;6;7;26;7;-1;2;18;389999;1;1;50001;10;30002;2;6;75;68;2;32;1;-99;-1;1;810;0.109123625092586;-2.43114659022756
1664506;1916;FULL;1;0;14758;1;1;1;-1;14;3;3;185;-1;7;19;1;-1;1;10;389999;1;1;50001;10;30003;2;0;110;72;2;-99;1;-99;-1;4;1130;-1.65757637490741;0.902253409772435
1664508;1916;FULL;1;0;14758;1;1;1;-1;14;3;3;185;-1;7;19;1;-1;1;10;389999;1;1;50001;10;30003;2;0;110;72;2;-99;1;-99;-1;4;1130;-1.65757637490741;0.902253409772435
1664577;418;FULL;2;0;5000;1;1;1;2;13;2;4;150;4;7;30;10;-1;2;10;389999;1;1;50001;9;30003;3;4;75;46;1;18;1;-99;-1;1;1204;-0.607576374907417;4.48555340977244
1664584;711;BASIC;1;0;0;1;1;1;2;14;3;4;221;10;7;18;0;-1;1;25;389999;1;1;50002;1;30006;2;0;170;87;2;18;1;-99;-1;1;1450;0.609123625092586;-4.43114659022756
1664611;612.02;BASIC;1;0;14010;1;1;1;7;13;2;5;195;0;8;28;9;-1;2;11;389999;2;1;50007;9;30005;2;0;163;67;2;18;1;1;-1;1;1814;-1.49857637490742;0.124753409772435
1664634;790;BASIC;1;0;20250;1;1;1;-1;14;2;4;208;-1;7;26;8;-1;1;8;389999;1;1;50002;1;30005;2;0;129;67;2;-99;1;-99;-1;4;1435;2.60912362509259;-0.347746590227565
1664635;292;BASIC;2;0;3400;1;1;1;1;13;1;?;157;10;7;31;7;-1;2;17;389999;1;1;50001;1;30002;2;7;60;49;1;27;1;10;-1;1;915;-0.640876374907414;-1.98114659022756
1664638;480;BASIC;1;0;8700;1;1;1;3;13;2;5;194;4;7;23;5;-1;1;14;389999;1;1;50001;5;30005;2;4;150;67;2;7;1;-99;-1;1;1665;1.29242362509258;-0.414446590227563
1664639;292;BASIC;2;0;3400;1;1;1;1;13;1;?;157;10;7;31;7;-1;2;17;389999;1;1;50001;1;30002;2;7;60;49;1;27;1;10;-1;1;915;-0.640876374907414;-1.98114659022756
1664640;409;FULL;1;0;8700;1;1;1;3;13;2;5;194;4;7;23;5;-1;1;14;389999;1;1;50001;5;30005;2;4;150;67;2;7;1;-99;-1;1;1665;1.29242362509258;-0.414446590227563
1664642;418;FULL;2;0;5000;1;1;1;2;13;2;4;150;4;7;30;10;-1;2;10;389999;1;1;50001;9;30003;3;4;75;46;1;18;1;-99;-1;1;1204;-0.607576374907417;4.48555340977244
1664643;711;BASIC;1;0;0;1;1;1;2;14;3;4;221;10;7;18;0;-1;1;25;389999;1;1;50002;1;30006;2;0;170;87;2;18;1;-99;-1;1;1450;0.609123625092586;-4.43114659022756
1664644;334.23;BASIC;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;1.90912362509258;3.43555340977244
1664645;349;FULL;1;0;5900;1;1;1;1;14;1;5;170;10;7;41;24;-1;2;12;389999;1;1;50001;10;30002;3;10;75;58;2;27;1;12;-1;2;950;1.67582362509258;-4.43114659022756
1664647;349;FULL;1;0;5900;1;1;1;1;14;1;5;170;10;7;41;24;-1;2;12;389999;1;1;50001;10;30002;3;10;75;58;2;27;1;12;-1;2;950;1.67582362509258;-4.43114659022756
1664648;891;FULL;1;1;17435;1;1;1;-1;15;1;5;180;-1;7;43;16;15;2;5;380008;2;1;50001;10;30003;4;0;90;55;2;-99;2;16;41;4;1200;-1.41717637490741;0.117853409772437
1664660;329;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;1.90912362509258;3.43555340977244
1664663;891;FULL;1;1;17435;1;1;1;-1;15;1;5;180;-1;7;43;16;15;2;5;380008;2;1;50001;10;30003;4;0;90;55;2;-99;2;16;41;4;1200;-1.41717637490741;0.117853409772437
1664665;1916;BASIC;1;0;14758;1;1;1;-1;14;3;3;185;-1;7;19;1;-1;1;10;389999;1;1;50001;10;30003;2;0;110;72;2;-99;1;-99;-1;4;1130;-1.65757637490741;0.902253409772435
1664666;891;FULL;1;1;17435;1;1;1;-1;15;1;5;180;-1;7;43;16;15;2;5;380008;2;1;50001;10;30003;4;0;90;55;2;-99;2;16;41;4;1200;-1.41717637490741;0.117853409772437
1664667;329;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;41;24;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;1.90912362509258;3.43555340977244
1664669;353;BASIC;1;0;2700;1;1;1;2;12;2;?;155;5;7;29;11;-1;1;19;389999;1;1;50001;10;30002;3;5;60;53;1;29;1;-99;-1;1;835;1.24242362509258;-1.51444659022756
1664691;360.2;BASIC;1;0;14210;1;1;1;1;14;1;5;178;10;7;30;12;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.675823625092583;-2.04774659022756
1664693;360.2;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;30;12;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.675823625092583;-2.04774659022756
1664695;360.2;FULL;1;0;14210;1;1;1;1;14;1;5;178;10;7;30;12;-1;2;8;389999;1;1;50001;10;30003;3;10;90;54;2;27;1;12;-1;2;1230;0.675823625092583;-2.04774659022756
1664725;891;BASIC;1;1;17435;1;1;1;-1;15;1;5;180;-1;7;43;16;15;2;5;380008;2;1;50001;10;30003;4;0;90;55;2;-99;2;16;41;4;1200;-1.41717637490741;0.117853409772437
1664843;1006;FULL;1;0;14158;1;1;1;7;13;3;5;222;1;7;28;8;-1;1;12;389999;2;1;50002;9;30006;3;1;193;80;2;18;1;-99;-1;2;1785;-0.0908763749074168;-1.19774659022756
1664848;1006;FULL;1;0;14158;1;1;1;7;13;3;5;222;1;7;28;8;-1;1;12;389999;2;1;50002;9;30006;3;1;193;80;2;18;1;-99;-1;2;1785;-0.0908763749074168;-1.19774659022756
1664893;341;BASIC;1;0;14187;1;1;1;1;14;1;5;181;9;7;31;13;-1;2;5;380002;1;1;50001;10;30002;2;9;100;72;2;27;1;2;-1;1;1035;1.39242362509258;4.13555340977243
1664908;295;BASIC;1;2;1300;1;1;1;1;12;3;5;167;10;7;45;27;26;5;21;389999;1;1;50001;10;30003;2;10;75;50;2;15;2;18;44;1;1100;0.509123625092585;1.98555340977244
1664916;295;BASIC;1;2;1300;1;1;1;1;12;3;5;167;10;7;45;27;26;5;21;389999;1;1;50001;10;30003;2;10;75;50;2;15;2;18;44;1;1100;0.509123625092585;1.98555340977244
1664917;421;FULL;2;0;56000;1;1;1;3;13;1;5;180;7;7;30;9;-1;2;0;380002;1;1;50001;10;30003;3;7;105;61;2;5;1;6;-1;2;1264;-1.47417637490742;0.00225340977243604
1664918;381.93;BASIC;1;0;93203;1;1;1;1;14;2;4;228;7;7;67;43;-1;2;3;380008;2;1;50001;1;30006;2;7;177;79;2;2;1;-99;-1;2;1650;-1.89087637490741;0.335553409772437
1664919;408;BASIC;1;0;2100;1;1;1;1;14;1;?;165;10;7;41;24;-1;2;20;389999;2;1;50001;9;30003;3;10;75;48;2;27;1;12;-1;2;1150;-0.640876374907414;-1.98114659022756
1664920;408;BASIC;1;0;2100;1;1;1;1;14;1;?;165;10;7;41;24;-1;2;20;389999;2;1;50001;9;30003;3;10;75;48;2;27;1;12;-1;2;1150;-0.640876374907414;-1.98114659022756
1664923;341;FULL;1;0;14187;1;1;1;1;14;1;5;181;9;7;31;13;-1;2;5;380002;1;1;50001;10;30002;2;9;100;72;2;27;1;2;-1;1;1035;1.39242362509258;4.13555340977243
1664924;341;FULL;1;0;14187;1;1;1;1;14;1;5;181;9;7;31;13;-1;2;5;380002;1;1;50001;10;30002;2;9;100;72;2;27;1;2;-1;1;1035;1.39242362509258;4.13555340977243
1664926;396;FULL;1;2;16854;1;1;1;1;14;1;5;198;10;7;30;10;0;2;8;389999;1;1;50001;10;30003;1;10;115;68;2;18;2;1;20;1;1265;0.675823625092583;-2.04774659022756
1664928;396;FULL;1;2;16854;1;1;1;1;14;1;5;198;10;7;30;10;0;2;8;389999;1;1;50001;10;30003;1;10;115;68;2;18;2;1;20;1;1265;0.675823625092583;-2.04774659022756
1664969;342;FULL;1;1;11017;1;1;1;1;13;3;3;195;10;7;56;30;4;2;8;380002;1;1;50001;10;30003;2;10;120;70;2;2;2;-99;30;1;1275;0.425823625092583;1.81885340977244
1664970;342;FULL;1;1;11017;1;1;1;1;13;3;3;195;10;7;56;30;4;2;8;380002;1;1;50001;10;30003;2;10;120;70;2;2;2;-99;30;1;1275;0.425823625092583;1.81885340977244
1664971;342;FULL;1;1;11017;1;1;1;1;13;3;3;195;10;7;56;30;4;2;8;380002;1;1;50001;10;30003;2;10;120;70;2;2;2;-99;30;1;1275;0.425823625092583;1.81885340977244
1664973;469;FULL;1;0;14700;1;1;1;1;13;2;5;190;10;8;45;27;-1;2;13;389999;2;1;50007;9;30006;2;10;163;64;2;27;1;23;-1;1;1898;-1.69087637490742;-0.697746590227563
1664976;362.01;BASIC;2;0;40867;1;1;1;1;13;1;5;180;6;7;30;6;-1;2;2;380008;2;1;50001;9;30003;4;6;95;52;2;7;1;2;-1;1;1362;1.39242362509258;4.13555340977243
1664977;421;FULL;2;0;56000;1;1;1;3;13;1;5;180;7;7;30;9;-1;2;0;380002;1;1;50001;10;30003;3;7;105;61;2;5;1;6;-1;2;1264;-1.47417637490742;0.00225340977243604
1664978;421;FULL;2;0;56000;1;1;1;3;13;1;5;180;7;7;30;9;-1;2;0;380002;1;1;50001;10;30003;3;7;105;61;2;5;1;6;-1;2;1264;-1.47417637490742;0.00225340977243604
1665025;341;FULL;1;0;14187;1;1;1;1;14;1;5;181;9;7;31;13;-1;2;5;380002;1;1;50001;10;30002;2;9;100;72;2;27;1;2;-1;1;1035;1.39242362509258;4.13555340977243
1665026;341;FULL;1;0;14187;1;1;1;1;14;1;5;181;9;7;31;13;-1;2;5;380002;1;1;50001;10;30002;2;9;100;72;2;27;1;2;-1;1;1035;1.39242362509258;4.13555340977243
1665049;362.01;FULL;2;0;40867;1;1;1;1;13;1;5;180;6;7;30;6;-1;2;2;380008;2;1;50001;9;30003;4;6;95;52;2;7;1;2;-1;1;1362;1.39242362509258;4.13555340977243
1665051;469;FULL;1;0;14700;1;1;1;1;13;2;5;190;10;8;45;27;-1;2;13;389999;2;1;50007;9;30006;2;10;163;64;2;27;1;23;-1;1;1898;-1.69087637490742;-0.697746590227563
1665052;362.01;FULL;2;0;40867;1;1;1;1;13;1;5;180;6;7;30;6;-1;2;2;380008;2;1;50001;9;30003;4;6;95;52;2;7;1;2;-1;1;1362;1.39242362509258;4.13555340977243
1665053;362.01;FULL;2;0;40867;1;1;1;1;13;1;5;180;6;7;30;6;-1;2;2;380008;2;1;50001;9;30003;4;6;95;52;2;7;1;2;-1;1;1362;1.39242362509258;4.13555340977243
